period_start,regionid,fuel,perc
2026-07-29T17:30:00Z,17,imports,0
2026-07-29T17:30:00Z,17,nuclear,0
2026-07-29T17:30:00Z,17,other,0
2026-07-29T17:30:00Z,17,solar,6.1
2026-07-29T17:30:00Z,17,wind,14.3
2026-07-29T17:30:00Z,18,biomass,7.2
2026-07-29T17:30:00Z,18,coal,0
2026-07-29T17:30:00Z,18,gas,41.6
2026-07-29T17:30:00Z,18,hydro,3.6
2026-07-29T17:30:00Z,18,imports,10.8
2026-07-29T17:30:00Z,18,nuclear,8.2
2026-07-29T17:30:00Z,18,other,5.7
2026-07-29T17:30:00Z,18,solar,9.5
2026-07-29T17:30:00Z,18,wind,13.5
2026-07-29T18:00:00Z,1,biomass,0
2026-07-29T18:00:00Z,1,coal,0
2026-07-29T18:00:00Z,1,gas,0
2026-07-29T18:00:00Z,1,hydro,0
2026-07-29T18:00:00Z,1,imports,0
2026-07-29T18:00:00Z,1,nuclear,0
2026-07-29T18:00:00Z,1,other,0
2026-07-29T18:00:00Z,1,solar,6
2026-07-29T18:00:00Z,1,wind,94
2026-07-29T18:00:00Z,2,biomass,2.3
2026-07-29T18:00:00Z,2,coal,0
2026-07-29T18:00:00Z,2,gas,0
2026-07-29T18:00:00Z,2,hydro,0
2026-07-29T18:00:00Z,2,imports,0
2026-07-29T18:00:00Z,2,nuclear,59.7
2026-07-29T18:00:00Z,2,other,0
2026-07-29T18:00:00Z,2,solar,2.6
2026-07-29T18:00:00Z,2,wind,35.4
2026-07-29T18:00:00Z,3,biomass,4.2
2026-07-29T18:00:00Z,3,coal,0
2026-07-29T18:00:00Z,3,gas,25
2026-07-29T18:00:00Z,3,hydro,0
2026-07-29T18:00:00Z,3,imports,10.3
2026-07-29T18:00:00Z,3,nuclear,39.2
2026-07-29T18:00:00Z,3,other,0
2026-07-29T18:00:00Z,3,solar,2.1
2026-07-29T18:00:00Z,3,wind,19.2
2026-07-29T18:00:00Z,4,biomass,18.6
2026-07-29T18:00:00Z,4,coal,0
2026-07-29T18:00:00Z,4,gas,0
2026-07-29T18:00:00Z,4,hydro,0
2026-07-29T18:00:00Z,4,imports,50.6
2026-07-29T18:00:00Z,4,nuclear,22.5
2026-07-29T18:00:00Z,4,other,0
2026-07-29T18:00:00Z,4,solar,3.1
2026-07-29T18:00:00Z,4,wind,5.2
2026-07-29T18:00:00Z,5,biomass,42.5
2026-07-29T18:00:00Z,5,coal,0
2026-07-29T18:00:00Z,5,gas,25.9
2026-07-29T18:00:00Z,5,hydro,0
2026-07-29T18:00:00Z,5,imports,8.2
2026-07-29T18:00:00Z,5,nuclear,4.6
2026-07-29T18:00:00Z,5,other,0
2026-07-29T18:00:00Z,5,solar,2.9
2026-07-29T18:00:00Z,5,wind,15.8
2026-07-29T18:00:00Z,6,biomass,1.2
2026-07-29T18:00:00Z,6,coal,0
2026-07-29T18:00:00Z,6,gas,49.1
2026-07-29T18:00:00Z,6,hydro,0
2026-07-29T18:00:00Z,6,imports,2
2026-07-29T18:00:00Z,6,nuclear,19.3
2026-07-29T18:00:00Z,6,other,0
2026-07-29T18:00:00Z,6,solar,3.8
2026-07-29T18:00:00Z,6,wind,24.5
2026-07-29T18:00:00Z,7,biomass,0
2026-07-29T18:00:00Z,7,coal,0
2026-07-29T18:00:00Z,7,gas,89.1
2026-07-29T18:00:00Z,7,hydro,0
2026-07-29T18:00:00Z,7,imports,0
2026-07-29T18:00:00Z,7,nuclear,0
2026-07-29T18:00:00Z,7,other,0
2026-07-29T18:00:00Z,7,solar,5.7
2026-07-29T18:00:00Z,7,wind,5.2
2026-07-29T18:00:00Z,8,biomass,2.9
2026-07-29T18:00:00Z,8,coal,0
2026-07-29T18:00:00Z,8,gas,52.6
2026-07-29T18:00:00Z,8,hydro,0
2026-07-29T18:00:00Z,8,imports,3.8
2026-07-29T18:00:00Z,8,nuclear,17.6
2026-07-29T18:00:00Z,8,other,0
2026-07-29T18:00:00Z,8,solar,8.3
2026-07-29T18:00:00Z,8,wind,14.9
2026-07-29T18:00:00Z,9,biomass,17.7
2026-07-29T18:00:00Z,9,coal,0
2026-07-29T18:00:00Z,9,gas,62.1
2026-07-29T18:00:00Z,9,hydro,0
2026-07-29T18:00:00Z,9,imports,3.4
2026-07-29T18:00:00Z,9,nuclear,2
2026-07-29T18:00:00Z,9,other,0
2026-07-29T18:00:00Z,9,solar,6.6
2026-07-29T18:00:00Z,9,wind,8.2
2026-07-29T18:00:00Z,10,biomass,7.3
2026-07-29T18:00:00Z,10,coal,0
2026-07-29T18:00:00Z,10,gas,54.2
2026-07-29T18:00:00Z,10,hydro,0
2026-07-29T18:00:00Z,10,imports,1.8
2026-07-29T18:00:00Z,10,nuclear,0.8
2026-07-29T18:00:00Z,10,other,0
2026-07-29T18:00:00Z,10,solar,11.4
2026-07-29T18:00:00Z,10,wind,24.5
2026-07-29T18:00:00Z,11,biomass,0
2026-07-29T18:00:00Z,11,coal,0
2026-07-29T18:00:00Z,11,gas,69.2
2026-07-29T18:00:00Z,11,hydro,0
2026-07-29T18:00:00Z,11,imports,0
2026-07-29T18:00:00Z,11,nuclear,0
2026-07-29T18:00:00Z,11,other,0
2026-07-29T18:00:00Z,11,solar,25.3
2026-07-29T18:00:00Z,11,wind,5.4
2026-07-29T18:00:00Z,12,biomass,6.3
2026-07-29T18:00:00Z,12,coal,0
2026-07-29T18:00:00Z,12,gas,47.1
2026-07-29T18:00:00Z,12,hydro,0
2026-07-29T18:00:00Z,12,imports,19.2
2026-07-29T18:00:00Z,12,nuclear,5.6
2026-07-29T18:00:00Z,12,other,0
2026-07-29T18:00:00Z,12,solar,14.7
2026-07-29T18:00:00Z,12,wind,7
2026-07-29T18:00:00Z,13,biomass,3.6
2026-07-29T18:00:00Z,13,coal,0
2026-07-29T18:00:00Z,13,gas,52.4
2026-07-29T18:00:00Z,13,hydro,0.2
2026-07-29T18:00:00Z,13,imports,18.6
2026-07-29T18:00:00Z,13,nuclear,1.4
2026-07-29T18:00:00Z,13,other,0
2026-07-29T18:00:00Z,13,solar,8.5
2026-07-29T18:00:00Z,13,wind,15.3
2026-07-29T18:00:00Z,14,biomass,0
2026-07-29T18:00:00Z,14,coal,0
2026-07-29T18:00:00Z,14,gas,53.5
2026-07-29T18:00:00Z,14,hydro,0.3
2026-07-29T18:00:00Z,14,imports,29.5
2026-07-29T18:00:00Z,14,nuclear,0
2026-07-29T18:00:00Z,14,other,0
2026-07-29T18:00:00Z,14,solar,4
2026-07-29T18:00:00Z,14,wind,12.7
2026-07-29T18:00:00Z,15,biomass,9
2026-07-29T18:00:00Z,15,coal,0
2026-07-29T18:00:00Z,15,gas,47.4
2026-07-29T18:00:00Z,15,hydro,0
2026-07-29T18:00:00Z,15,imports,11.2
2026-07-29T18:00:00Z,15,nuclear,9.3
2026-07-29T18:00:00Z,15,other,0
2026-07-29T18:00:00Z,15,solar,8.6
2026-07-29T18:00:00Z,15,wind,14.5
2026-07-29T18:00:00Z,16,biomass,2
2026-07-29T18:00:00Z,16,coal,0
2026-07-29T18:00:00Z,16,gas,4
2026-07-29T18:00:00Z,16,hydro,0
2026-07-29T18:00:00Z,16,imports,0
2026-07-29T18:00:00Z,16,nuclear,55.4
2026-07-29T18:00:00Z,16,other,0
2026-07-29T18:00:00Z,16,solar,2.7
2026-07-29T18:00:00Z,16,wind,35.9
2026-07-29T18:00:00Z,17,biomass,0
2026-07-29T18:00:00Z,17,coal,0
2026-07-29T18:00:00Z,17,gas,81.7
2026-07-29T18:00:00Z,17,hydro,0
2026-07-29T18:00:00Z,17,imports,0
2026-07-29T18:00:00Z,17,nuclear,0
2026-07-29T18:00:00Z,17,other,0
2026-07-29T18:00:00Z,17,solar,5.2
2026-07-29T18:00:00Z,17,wind,13.1
2026-07-29T18:00:00Z,18,biomass,7.3
2026-07-29T18:00:00Z,18,coal,0
2026-07-29T18:00:00Z,18,gas,42.9
2026-07-29T18:00:00Z,18,hydro,4.1
2026-07-29T18:00:00Z,18,imports,11
2026-07-29T18:00:00Z,18,nuclear,8.3
2026-07-29T18:00:00Z,18,other,6.2
2026-07-29T18:00:00Z,18,solar,7.2
2026-07-29T18:00:00Z,18,wind,12.9
2026-07-29T18:30:00Z,1,biomass,0
2026-07-29T18:30:00Z,1,coal,0
2026-07-29T18:30:00Z,1,gas,0
2026-07-29T18:30:00Z,1,hydro,0
2026-07-29T18:30:00Z,1,imports,0
2026-07-29T18:30:00Z,1,nuclear,0
2026-07-29T18:30:00Z,1,other,0
2026-07-29T18:30:00Z,1,solar,3.8
2026-07-29T18:30:00Z,1,wind,96.2
2026-07-29T18:30:00Z,2,biomass,2.2
2026-07-29T18:30:00Z,2,coal,0
2026-07-29T18:30:00Z,2,gas,0
2026-07-29T18:30:00Z,2,hydro,0
2026-07-29T18:30:00Z,2,imports,0
2026-07-29T18:30:00Z,2,nuclear,57.6
2026-07-29T18:30:00Z,2,other,0
2026-07-29T18:30:00Z,2,solar,1.8
2026-07-29T18:30:00Z,2,wind,38.4
2026-07-29T18:30:00Z,3,biomass,4.3
2026-07-29T18:30:00Z,3,coal,0
2026-07-29T18:30:00Z,3,gas,23
2026-07-29T18:30:00Z,3,hydro,0
2026-07-29T18:30:00Z,3,imports,10.1
2026-07-29T18:30:00Z,3,nuclear,39.9
2026-07-29T18:30:00Z,3,other,0
2026-07-29T18:30:00Z,3,solar,1.5
2026-07-29T18:30:00Z,3,wind,21.3
2026-07-29T18:30:00Z,4,biomass,18.4
2026-07-29T18:30:00Z,4,coal,0
2026-07-29T18:30:00Z,4,gas,0
2026-07-29T18:30:00Z,4,hydro,0
2026-07-29T18:30:00Z,4,imports,48.9
2026-07-29T18:30:00Z,4,nuclear,23.4
2026-07-29T18:30:00Z,4,other,0
2026-07-29T18:30:00Z,4,solar,2.1
2026-07-29T18:30:00Z,4,wind,7.2
2026-07-29T18:30:00Z,5,biomass,43.2
2026-07-29T18:30:00Z,5,coal,0
2026-07-29T18:30:00Z,5,gas,26.1
2026-07-29T18:30:00Z,5,hydro,0
2026-07-29T18:30:00Z,5,imports,8.9
2026-07-29T18:30:00Z,5,nuclear,5.1
2026-07-29T18:30:00Z,5,other,0
2026-07-29T18:30:00Z,5,solar,1.9
2026-07-29T18:30:00Z,5,wind,14.8
2026-07-29T18:30:00Z,6,biomass,1.3
2026-07-29T18:30:00Z,6,coal,0
2026-07-29T18:30:00Z,6,gas,48.5
2026-07-29T18:30:00Z,6,hydro,0
2026-07-29T18:30:00Z,6,imports,2
2026-07-29T18:30:00Z,6,nuclear,19.9
2026-07-29T18:30:00Z,6,other,0
2026-07-29T18:30:00Z,6,solar,2.8
2026-07-29T18:30:00Z,6,wind,25.5
2026-07-29T18:30:00Z,7,biomass,0
2026-07-29T18:30:00Z,7,coal,0
2026-07-29T18:30:00Z,7,gas,90.9
2026-07-29T18:30:00Z,7,hydro,0
2026-07-29T18:30:00Z,7,imports,0
2026-07-29T18:30:00Z,7,nuclear,0
2026-07-29T18:30:00Z,7,other,0
2026-07-29T18:30:00Z,7,solar,3.6
2026-07-29T18:30:00Z,7,wind,5.5
2026-07-29T18:30:00Z,8,biomass,3
2026-07-29T18:30:00Z,8,coal,0
2026-07-29T18:30:00Z,8,gas,53.2
2026-07-29T18:30:00Z,8,hydro,0
2026-07-29T18:30:00Z,8,imports,3.9
2026-07-29T18:30:00Z,8,nuclear,18
2026-07-29T18:30:00Z,8,other,0
2026-07-29T18:30:00Z,8,solar,5.5
2026-07-29T18:30:00Z,8,wind,16.4
2026-07-29T18:30:00Z,9,biomass,18.3
2026-07-29T18:30:00Z,9,coal,0
2026-07-29T18:30:00Z,9,gas,63.9
2026-07-29T18:30:00Z,9,hydro,0
2026-07-29T18:30:00Z,9,imports,3.8
2026-07-29T18:30:00Z,9,nuclear,2.1
2026-07-29T18:30:00Z,9,other,0
2026-07-29T18:30:00Z,9,solar,4.1
2026-07-29T18:30:00Z,9,wind,7.8
2026-07-29T18:30:00Z,10,biomass,7.7
2026-07-29T18:30:00Z,10,coal,0
2026-07-29T18:30:00Z,10,gas,57.4
2026-07-29T18:30:00Z,10,hydro,0
2026-07-29T18:30:00Z,10,imports,1.6
2026-07-29T18:30:00Z,10,nuclear,0.9
2026-07-29T18:30:00Z,10,other,0
2026-07-29T18:30:00Z,10,solar,7
2026-07-29T18:30:00Z,10,wind,25.5
2026-07-29T18:30:00Z,11,biomass,0
2026-07-29T18:30:00Z,11,coal,0
2026-07-29T18:30:00Z,11,gas,80.1
2026-07-29T18:30:00Z,11,hydro,0
2026-07-29T18:30:00Z,11,imports,0
2026-07-29T18:30:00Z,11,nuclear,0
2026-07-29T18:30:00Z,11,other,0
2026-07-29T18:30:00Z,11,solar,14.7
2026-07-29T18:30:00Z,11,wind,5.2
2026-07-29T18:30:00Z,12,biomass,7.3
2026-07-29T18:30:00Z,12,coal,0
2026-07-29T18:30:00Z,12,gas,54.6
2026-07-29T18:30:00Z,12,hydro,0
2026-07-29T18:30:00Z,12,imports,14.5
2026-07-29T18:30:00Z,12,nuclear,5.5
2026-07-29T18:30:00Z,12,other,0
2026-07-29T18:30:00Z,12,solar,9.6
2026-07-29T18:30:00Z,12,wind,8.6
2026-07-29T18:30:00Z,13,biomass,4.1
2026-07-29T18:30:00Z,13,coal,0
2026-07-29T18:30:00Z,13,gas,56.3
2026-07-29T18:30:00Z,13,hydro,0.2
2026-07-29T18:30:00Z,13,imports,16.8
2026-07-29T18:30:00Z,13,nuclear,1.3
2026-07-29T18:30:00Z,13,other,0
2026-07-29T18:30:00Z,13,solar,5.3
2026-07-29T18:30:00Z,13,wind,16.2
2026-07-29T18:30:00Z,14,biomass,0.1
2026-07-29T18:30:00Z,14,coal,0
2026-07-29T18:30:00Z,14,gas,56.1
2026-07-29T18:30:00Z,14,hydro,0.3
2026-07-29T18:30:00Z,14,imports,29.3
2026-07-29T18:30:00Z,14,nuclear,0
2026-07-29T18:30:00Z,14,other,0
2026-07-29T18:30:00Z,14,solar,2.3
2026-07-29T18:30:00Z,14,wind,11.9
2026-07-29T18:30:00Z,15,biomass,9.3
2026-07-29T18:30:00Z,15,coal,0
2026-07-29T18:30:00Z,15,gas,50
2026-07-29T18:30:00Z,15,hydro,0
2026-07-29T18:30:00Z,15,imports,10.4
2026-07-29T18:30:00Z,15,nuclear,9.6
2026-07-29T18:30:00Z,15,other,0
2026-07-29T18:30:00Z,15,solar,5.4
2026-07-29T18:30:00Z,15,wind,15.3
2026-07-29T18:30:00Z,16,biomass,2
2026-07-29T18:30:00Z,16,coal,0
2026-07-29T18:30:00Z,16,gas,4.5
2026-07-29T18:30:00Z,16,hydro,0
2026-07-29T18:30:00Z,16,imports,0
2026-07-29T18:30:00Z,16,nuclear,50.1
2026-07-29T18:30:00Z,16,other,0
2026-07-29T18:30:00Z,16,solar,2
2026-07-29T18:30:00Z,16,wind,41.4
2026-07-29T18:30:00Z,17,biomass,0
2026-07-29T18:30:00Z,17,coal,0
2026-07-29T18:30:00Z,17,gas,83.7
2026-07-29T18:30:00Z,17,hydro,0
2026-07-29T18:30:00Z,17,imports,0
2026-07-29T18:30:00Z,17,nuclear,0
2026-07-29T18:30:00Z,17,other,0
2026-07-29T18:30:00Z,17,solar,3.2
2026-07-29T18:30:00Z,17,wind,13.1
2026-07-29T18:30:00Z,18,biomass,7.7
2026-07-29T18:30:00Z,18,coal,0
2026-07-29T18:30:00Z,18,gas,45.7
2026-07-29T18:30:00Z,18,hydro,3.7
2026-07-29T18:30:00Z,18,imports,10.6
2026-07-29T18:30:00Z,18,nuclear,8.8
2026-07-29T18:30:00Z,18,other,5.2
2026-07-29T18:30:00Z,18,solar,4.6
2026-07-29T18:30:00Z,18,wind,13.9
2026-07-29T19:00:00Z,1,biomass,0
2026-07-29T19:00:00Z,1,coal,0
2026-07-29T19:00:00Z,1,gas,0
2026-07-29T19:00:00Z,1,hydro,0
2026-07-29T19:00:00Z,1,imports,0
2026-07-29T19:00:00Z,1,nuclear,0
2026-07-29T19:00:00Z,1,other,0
2026-07-29T19:00:00Z,1,solar,2.5
2026-07-29T19:00:00Z,1,wind,97.5
2026-07-29T19:00:00Z,2,biomass,2.4
2026-07-29T19:00:00Z,2,coal,0
2026-07-29T19:00:00Z,2,gas,0
2026-07-29T19:00:00Z,2,hydro,0
2026-07-29T19:00:00Z,2,imports,0
2026-07-29T19:00:00Z,2,nuclear,55.9
2026-07-29T19:00:00Z,2,other,0
2026-07-29T19:00:00Z,2,solar,1.1
2026-07-29T19:00:00Z,2,wind,40.5
2026-07-29T19:00:00Z,3,biomass,4.2
2026-07-29T19:00:00Z,3,coal,0
2026-07-29T19:00:00Z,3,gas,24.3
2026-07-29T19:00:00Z,3,hydro,0
2026-07-29T19:00:00Z,3,imports,10
2026-07-29T19:00:00Z,3,nuclear,40.9
2026-07-29T19:00:00Z,3,other,0
2026-07-29T19:00:00Z,3,solar,0.7
2026-07-29T19:00:00Z,3,wind,19.8
2026-07-29T19:00:00Z,4,biomass,18.3
2026-07-29T19:00:00Z,4,coal,0
2026-07-29T19:00:00Z,4,gas,0
2026-07-29T19:00:00Z,4,hydro,0
2026-07-29T19:00:00Z,4,imports,49.3
2026-07-29T19:00:00Z,4,nuclear,24.2
2026-07-29T19:00:00Z,4,other,0
2026-07-29T19:00:00Z,4,solar,1
2026-07-29T19:00:00Z,4,wind,7.2
2026-07-29T19:00:00Z,5,biomass,44.9
2026-07-29T19:00:00Z,5,coal,0
2026-07-29T19:00:00Z,5,gas,25.9
2026-07-29T19:00:00Z,5,hydro,0
2026-07-29T19:00:00Z,5,imports,9.5
2026-07-29T19:00:00Z,5,nuclear,5.3
2026-07-29T19:00:00Z,5,other,0
2026-07-29T19:00:00Z,5,solar,0.8
2026-07-29T19:00:00Z,5,wind,13.6
2026-07-29T19:00:00Z,6,biomass,1.3
2026-07-29T19:00:00Z,6,coal,0
2026-07-29T19:00:00Z,6,gas,49
2026-07-29T19:00:00Z,6,hydro,0
2026-07-29T19:00:00Z,6,imports,2
2026-07-29T19:00:00Z,6,nuclear,20.4
2026-07-29T19:00:00Z,6,other,0
2026-07-29T19:00:00Z,6,solar,1.6
2026-07-29T19:00:00Z,6,wind,25.6
2026-07-29T19:00:00Z,7,biomass,0
2026-07-29T19:00:00Z,7,coal,0
2026-07-29T19:00:00Z,7,gas,92.8
2026-07-29T19:00:00Z,7,hydro,0
2026-07-29T19:00:00Z,7,imports,0
2026-07-29T19:00:00Z,7,nuclear,0
2026-07-29T19:00:00Z,7,other,0
2026-07-29T19:00:00Z,7,solar,1.6
2026-07-29T19:00:00Z,7,wind,5.6
2026-07-29T19:00:00Z,8,biomass,3.1
2026-07-29T19:00:00Z,8,coal,0
2026-07-29T19:00:00Z,8,gas,55.7
2026-07-29T19:00:00Z,8,hydro,0
2026-07-29T19:00:00Z,8,imports,4
2026-07-29T19:00:00Z,8,nuclear,18.1
2026-07-29T19:00:00Z,8,other,0
2026-07-29T19:00:00Z,8,solar,2.8
2026-07-29T19:00:00Z,8,wind,16.3
2026-07-29T19:00:00Z,9,biomass,18.6
2026-07-29T19:00:00Z,9,coal,0
2026-07-29T19:00:00Z,9,gas,66.3
2026-07-29T19:00:00Z,9,hydro,0
2026-07-29T19:00:00Z,9,imports,3.9
2026-07-29T19:00:00Z,9,nuclear,2.2
2026-07-29T19:00:00Z,9,other,0
2026-07-29T19:00:00Z,9,solar,1.8
2026-07-29T19:00:00Z,9,wind,7.1
2026-07-29T19:00:00Z,10,biomass,7.9
2026-07-29T19:00:00Z,10,coal,0
2026-07-29T19:00:00Z,10,gas,57.1
2026-07-29T19:00:00Z,10,hydro,0
2026-07-29T19:00:00Z,10,imports,1.7
2026-07-29T19:00:00Z,10,nuclear,0.8
2026-07-29T19:00:00Z,10,other,0
2026-07-29T19:00:00Z,10,solar,2.9
2026-07-29T19:00:00Z,10,wind,29.6
2026-07-29T19:00:00Z,11,biomass,0
2026-07-29T19:00:00Z,11,coal,0
2026-07-29T19:00:00Z,11,gas,86.2
2026-07-29T19:00:00Z,11,hydro,0
2026-07-29T19:00:00Z,11,imports,0
2026-07-29T19:00:00Z,11,nuclear,0
2026-07-29T19:00:00Z,11,other,0
2026-07-29T19:00:00Z,11,solar,8.8
2026-07-29T19:00:00Z,11,wind,5
2026-07-29T19:00:00Z,12,biomass,7.2
2026-07-29T19:00:00Z,12,coal,0
2026-07-29T19:00:00Z,12,gas,60.6
2026-07-29T19:00:00Z,12,hydro,0
2026-07-29T19:00:00Z,12,imports,14.2
2026-07-29T19:00:00Z,12,nuclear,5.2
2026-07-29T19:00:00Z,12,other,0
2026-07-29T19:00:00Z,12,solar,4.6
2026-07-29T19:00:00Z,12,wind,8.1
2026-07-29T19:00:00Z,13,biomass,4.1
2026-07-29T19:00:00Z,13,coal,0
2026-07-29T19:00:00Z,13,gas,57
2026-07-29T19:00:00Z,13,hydro,0.2
2026-07-29T19:00:00Z,13,imports,17.7
2026-07-29T19:00:00Z,13,nuclear,1.2
2026-07-29T19:00:00Z,13,other,0
2026-07-29T19:00:00Z,13,solar,2.2
2026-07-29T19:00:00Z,13,wind,17.6
2026-07-29T19:00:00Z,14,biomass,0
2026-07-29T19:00:00Z,14,coal,0
2026-07-29T19:00:00Z,14,gas,55.5
2026-07-29T19:00:00Z,14,hydro,0.3
2026-07-29T19:00:00Z,14,imports,31.1
2026-07-29T19:00:00Z,14,nuclear,0
2026-07-29T19:00:00Z,14,other,0
2026-07-29T19:00:00Z,14,solar,0.8
2026-07-29T19:00:00Z,14,wind,12.3
2026-07-29T19:00:00Z,15,biomass,9.5
2026-07-29T19:00:00Z,15,coal,0
2026-07-29T19:00:00Z,15,gas,51.7
2026-07-29T19:00:00Z,15,hydro,0
2026-07-29T19:00:00Z,15,imports,10.7
2026-07-29T19:00:00Z,15,nuclear,9.9
2026-07-29T19:00:00Z,15,other,0
2026-07-29T19:00:00Z,15,solar,2.5
2026-07-29T19:00:00Z,15,wind,15.7
2026-07-29T19:00:00Z,16,biomass,2.2
2026-07-29T19:00:00Z,16,coal,0
2026-07-29T19:00:00Z,16,gas,7.4
2026-07-29T19:00:00Z,16,hydro,0
2026-07-29T19:00:00Z,16,imports,0
2026-07-29T19:00:00Z,16,nuclear,48.2
2026-07-29T19:00:00Z,16,other,0
2026-07-29T19:00:00Z,16,solar,1.2
2026-07-29T19:00:00Z,16,wind,41.1
2026-07-29T19:00:00Z,17,biomass,0
2026-07-29T19:00:00Z,17,coal,0
2026-07-29T19:00:00Z,17,gas,85.3
2026-07-29T19:00:00Z,17,hydro,0
2026-07-29T19:00:00Z,17,imports,0
2026-07-29T19:00:00Z,17,nuclear,0
2026-07-29T19:00:00Z,17,other,0
2026-07-29T19:00:00Z,17,solar,1.5
2026-07-29T19:00:00Z,17,wind,13.2
2026-07-29T19:00:00Z,18,biomass,7.9
2026-07-29T19:00:00Z,18,coal,0
2026-07-29T19:00:00Z,18,gas,47.7
2026-07-29T19:00:00Z,18,hydro,3.2
2026-07-29T19:00:00Z,18,imports,11
2026-07-29T19:00:00Z,18,nuclear,9.1
2026-07-29T19:00:00Z,18,other,4.5
2026-07-29T19:00:00Z,18,solar,2.2
2026-07-29T19:00:00Z,18,wind,14.4
2026-07-29T19:30:00Z,1,biomass,0
2026-07-29T19:30:00Z,1,coal,0
2026-07-29T19:30:00Z,1,gas,0
2026-07-29T19:30:00Z,1,hydro,0
2026-07-29T19:30:00Z,1,imports,0
2026-07-29T19:30:00Z,1,nuclear,0
2026-07-29T19:30:00Z,1,other,0
2026-07-29T19:30:00Z,1,solar,1.1
2026-07-29T19:30:00Z,1,wind,98.9
2026-07-29T19:30:00Z,2,biomass,2.7
2026-07-29T19:30:00Z,2,coal,0
2026-07-29T19:30:00Z,2,gas,0
2026-07-29T19:30:00Z,2,hydro,0
2026-07-29T19:30:00Z,2,imports,0
2026-07-29T19:30:00Z,2,nuclear,54
2026-07-29T19:30:00Z,2,other,0
2026-07-29T19:30:00Z,2,solar,0.6
2026-07-29T19:30:00Z,2,wind,42.7
2026-07-29T19:30:00Z,3,biomass,4.3
2026-07-29T19:30:00Z,3,coal,0
2026-07-29T19:30:00Z,3,gas,23.1
2026-07-29T19:30:00Z,3,hydro,0
2026-07-29T19:30:00Z,3,imports,10
2026-07-29T19:30:00Z,3,nuclear,43
2026-07-29T19:30:00Z,3,other,0
2026-07-29T19:30:00Z,3,solar,0.3
2026-07-29T19:30:00Z,3,wind,19.2
2026-07-29T19:30:00Z,4,biomass,18.9
2026-07-29T19:30:00Z,4,coal,0
2026-07-29T19:30:00Z,4,gas,0
2026-07-29T19:30:00Z,4,hydro,0
2026-07-29T19:30:00Z,4,imports,49.8
2026-07-29T19:30:00Z,4,nuclear,23.7
2026-07-29T19:30:00Z,4,other,0
2026-07-29T19:30:00Z,4,solar,0.4
2026-07-29T19:30:00Z,4,wind,7.2
2026-07-29T19:30:00Z,5,biomass,49.6
2026-07-29T19:30:00Z,5,coal,0
2026-07-29T19:30:00Z,5,gas,23.3
2026-07-29T19:30:00Z,5,hydro,0
2026-07-29T19:30:00Z,5,imports,10.3
2026-07-29T19:30:00Z,5,nuclear,5.6
2026-07-29T19:30:00Z,5,other,0
2026-07-29T19:30:00Z,5,solar,0.4
2026-07-29T19:30:00Z,5,wind,10.7
2026-07-29T19:30:00Z,6,biomass,1.4
2026-07-29T19:30:00Z,6,coal,0
2026-07-29T19:30:00Z,6,gas,49.5
2026-07-29T19:30:00Z,6,hydro,0
2026-07-29T19:30:00Z,6,imports,2
2026-07-29T19:30:00Z,6,nuclear,19.7
2026-07-29T19:30:00Z,6,other,0
2026-07-29T19:30:00Z,6,solar,0.6
2026-07-29T19:30:00Z,6,wind,26.7
2026-07-29T19:30:00Z,7,biomass,0
2026-07-29T19:30:00Z,7,coal,0
2026-07-29T19:30:00Z,7,gas,94.2
2026-07-29T19:30:00Z,7,hydro,0
2026-07-29T19:30:00Z,7,imports,0
2026-07-29T19:30:00Z,7,nuclear,0
2026-07-29T19:30:00Z,7,other,0
2026-07-29T19:30:00Z,7,solar,0.7
2026-07-29T19:30:00Z,7,wind,5.2
2026-07-29T19:30:00Z,8,biomass,3.3
2026-07-29T19:30:00Z,8,coal,0
2026-07-29T19:30:00Z,8,gas,57.5
2026-07-29T19:30:00Z,8,hydro,0
2026-07-29T19:30:00Z,8,imports,3.9
2026-07-29T19:30:00Z,8,nuclear,18.5
2026-07-29T19:30:00Z,8,other,0
2026-07-29T19:30:00Z,8,solar,1.1
2026-07-29T19:30:00Z,8,wind,15.7
2026-07-29T19:30:00Z,9,biomass,19.1
2026-07-29T19:30:00Z,9,coal,0
2026-07-29T19:30:00Z,9,gas,68.3
2026-07-29T19:30:00Z,9,hydro,0
2026-07-29T19:30:00Z,9,imports,4
2026-07-29T19:30:00Z,9,nuclear,2
2026-07-29T19:30:00Z,9,other,0
2026-07-29T19:30:00Z,9,solar,0.8
2026-07-29T19:30:00Z,9,wind,5.8
2026-07-29T19:30:00Z,10,biomass,6.2
2026-07-29T19:30:00Z,10,coal,0
2026-07-29T19:30:00Z,10,gas,54.5
2026-07-29T19:30:00Z,10,hydro,0
2026-07-29T19:30:00Z,10,imports,2.7
2026-07-29T19:30:00Z,10,nuclear,0.6
2026-07-29T19:30:00Z,10,other,0
2026-07-29T19:30:00Z,10,solar,1.2
2026-07-29T19:30:00Z,10,wind,34.9
2026-07-29T19:30:00Z,11,biomass,0
2026-07-29T19:30:00Z,11,coal,0
2026-07-29T19:30:00Z,11,gas,91.5
2026-07-29T19:30:00Z,11,hydro,0
2026-07-29T19:30:00Z,11,imports,0
2026-07-29T19:30:00Z,11,nuclear,0
2026-07-29T19:30:00Z,11,other,0
2026-07-29T19:30:00Z,11,solar,3.7
